consumable_id,display_name,category,subcategory,item_group,specificity,parent_id,selectable,aliases,default_unit,allowed_units,requires_dosage_confirmation,search_keywords,sort_order,active,implementation_note
supplements_herbs_and_botanicals_spirulina_supplement,Spirulina supplement,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Spirulina supplement Supplements Herbs and botanicals Other botanicals,2456,TRUE,
supplements_herbs_and_botanicals_chlorella,Chlorella,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Chlorella Supplements Herbs and botanicals Other botanicals,2457,TRUE,
supplements_herbs_and_botanicals_wheatgrass,Wheatgrass,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Wheatgrass Supplements Herbs and botanicals Other botanicals,2458,TRUE,
supplements_herbs_and_botanicals_barley_grass,Barley grass,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Barley grass Supplements Herbs and botanicals Other botanicals,2459,TRUE,
supplements_herbs_and_botanicals_sea_moss,Sea moss,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Sea moss Supplements Herbs and botanicals Other botanicals,2460,TRUE,
supplements_herbs_and_botanicals_mushroom_blend,Mushroom blend,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Mushroom blend Supplements Herbs and botanicals Other botanicals,2461,TRUE,
supplements_herbs_and_botanicals_lion_s_mane,Lion's mane,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Lion's mane Supplements Herbs and botanicals Other botanicals,2462,TRUE,
supplements_herbs_and_botanicals_reishi,Reishi,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Reishi Supplements Herbs and botanicals Other botanicals,2463,TRUE,
supplements_herbs_and_botanicals_cordyceps,Cordyceps,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Cordyceps Supplements Herbs and botanicals Other botanicals,2464,TRUE,
supplements_herbs_and_botanicals_chaga,Chaga,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Chaga Supplements Herbs and botanicals Other botanicals,2465,TRUE,
supplements_herbs_and_botanicals_turkey_tail_mushroom,Turkey tail mushroom,Supplements,Herbs and botanicals,Other botanicals,specific,supplements_herbs_and_botanicals_herbal_or_botanical_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Turkey tail mushroom Supplements Herbs and botanicals Other botanicals,2466,TRUE,
supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,Antioxidant or specialty supplement,Supplements,Antioxidants and specialty nutrients,General,general,,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Antioxidant or specialty supplement Supplements Antioxidants and specialty nutrients General,2467,TRUE,General option remains selectable when the user does not want to choose a specific item.
supplements_antioxidants_and_specialty_nutrients_coenzyme_q10,Coenzyme Q10,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Coenzyme Q10 Supplements Antioxidants and specialty nutrients Antioxidants,2468,TRUE,
supplements_antioxidants_and_specialty_nutrients_alpha_lipoic_acid,Alpha-lipoic acid,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Alpha-lipoic acid Supplements Antioxidants and specialty nutrients Antioxidants,2469,TRUE,
supplements_antioxidants_and_specialty_nutrients_resveratrol,Resveratrol,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Resveratrol Supplements Antioxidants and specialty nutrients Antioxidants,2470,TRUE,
supplements_antioxidants_and_specialty_nutrients_quercetin,Quercetin,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Quercetin Supplements Antioxidants and specialty nutrients Antioxidants,2471,TRUE,
supplements_antioxidants_and_specialty_nutrients_astaxanthin,Astaxanthin,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Astaxanthin Supplements Antioxidants and specialty nutrients Antioxidants,2472,TRUE,
supplements_antioxidants_and_specialty_nutrients_lutein,Lutein,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Lutein Supplements Antioxidants and specialty nutrients Antioxidants,2473,TRUE,
supplements_antioxidants_and_specialty_nutrients_zeaxanthin,Zeaxanthin,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Zeaxanthin Supplements Antioxidants and specialty nutrients Antioxidants,2474,TRUE,
supplements_antioxidants_and_specialty_nutrients_lycopene,Lycopene,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Lycopene Supplements Antioxidants and specialty nutrients Antioxidants,2475,TRUE,
supplements_antioxidants_and_specialty_nutrients_glutathione,Glutathione,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Glutathione Supplements Antioxidants and specialty nutrients Antioxidants,2476,TRUE,
supplements_antioxidants_and_specialty_nutrients_pqq,PQQ,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,PQQ Supplements Antioxidants and specialty nutrients Antioxidants,2477,TRUE,
supplements_antioxidants_and_specialty_nutrients_nad_precursor,NAD precursor,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,NAD precursor Supplements Antioxidants and specialty nutrients Antioxidants,2478,TRUE,
supplements_antioxidants_and_specialty_nutrients_nicotinamide_riboside,Nicotinamide riboside,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Nicotinamide riboside Supplements Antioxidants and specialty nutrients Antioxidants,2479,TRUE,
supplements_antioxidants_and_specialty_nutrients_nicotinamide_mononucleotide,Nicotinamide mononucleotide,Supplements,Antioxidants and specialty nutrients,Antioxidants,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Nicotinamide mononucleotide Supplements Antioxidants and specialty nutrients Antioxidants,2480,TRUE,
supplements_antioxidants_and_specialty_nutrients_collagen_peptides,Collagen peptides,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"Collagen peptides Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2481,TRUE,
supplements_antioxidants_and_specialty_nutrients_gelatin_supplement,Gelatin supplement,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"Gelatin supplement Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2482,TRUE,
supplements_antioxidants_and_specialty_nutrients_glucosamine,Glucosamine,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"Glucosamine Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2483,TRUE,
supplements_antioxidants_and_specialty_nutrients_chondroitin,Chondroitin,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"Chondroitin Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2484,TRUE,
supplements_antioxidants_and_specialty_nutrients_msm,MSM,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"MSM Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2485,TRUE,
supplements_antioxidants_and_specialty_nutrients_hyaluronic_acid,Hyaluronic acid,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"Hyaluronic acid Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2486,TRUE,
supplements_antioxidants_and_specialty_nutrients_keratin_supplement,Keratin supplement,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"Keratin supplement Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2487,TRUE,
supplements_antioxidants_and_specialty_nutrients_ceramide_supplement,Ceramide supplement,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"Ceramide supplement Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2488,TRUE,
supplements_antioxidants_and_specialty_nutrients_silicon_supplement,Silicon supplement,Supplements,Antioxidants and specialty nutrients,"Joint, skin and structural support",specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,"Silicon supplement Supplements Antioxidants and specialty nutrients Joint, skin and structural support",2489,TRUE,
supplements_antioxidants_and_specialty_nutrients_phosphatidylserine,Phosphatidylserine,Supplements,Antioxidants and specialty nutrients,Brain and sleep support,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Phosphatidylserine Supplements Antioxidants and specialty nutrients Brain and sleep support,2490,TRUE,
supplements_antioxidants_and_specialty_nutrients_citicoline,Citicoline,Supplements,Antioxidants and specialty nutrients,Brain and sleep support,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Citicoline Supplements Antioxidants and specialty nutrients Brain and sleep support,2491,TRUE,
supplements_antioxidants_and_specialty_nutrients_alpha_gpc,Alpha-GPC,Supplements,Antioxidants and specialty nutrients,Brain and sleep support,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Alpha-GPC Supplements Antioxidants and specialty nutrients Brain and sleep support,2492,TRUE,
supplements_antioxidants_and_specialty_nutrients_gaba_supplement,GABA supplement,Supplements,Antioxidants and specialty nutrients,Brain and sleep support,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,GABA supplement Supplements Antioxidants and specialty nutrients Brain and sleep support,2493,TRUE,
supplements_antioxidants_and_specialty_nutrients_5_htp,5-HTP,Supplements,Antioxidants and specialty nutrients,Brain and sleep support,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,5-HTP Supplements Antioxidants and specialty nutrients Brain and sleep support,2494,TRUE,
supplements_antioxidants_and_specialty_nutrients_melatonin_supplement,Melatonin supplement,Supplements,Antioxidants and specialty nutrients,Brain and sleep support,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Melatonin supplement Supplements Antioxidants and specialty nutrients Brain and sleep support,2495,TRUE,
supplements_antioxidants_and_specialty_nutrients_magnesium_sleep_blend,Magnesium sleep blend,Supplements,Antioxidants and specialty nutrients,Brain and sleep support,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Magnesium sleep blend Supplements Antioxidants and specialty nutrients Brain and sleep support,2496,TRUE,
supplements_antioxidants_and_specialty_nutrients_nootropic_blend,Nootropic blend,Supplements,Antioxidants and specialty nutrients,Brain and sleep support,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,Nootropic blend Supplements Antioxidants and specialty nutrients Brain and sleep support,2497,TRUE,
supplements_antioxidants_and_specialty_nutrients_d_mannose,D-mannose,Supplements,Antioxidants and specialty nutrients,Other specialty supplements,specific,supplements_antioxidants_and_specialty_nutrients_antioxidant_or_specialty_supplement,TRUE,,dose,dose|tablet|capsule|softgel|gummy|scoop|g|mg|mcg|ml|drop|sachet|serving,TRUE,D-mannose Supplements Antioxidants and specialty nutrients Other specialty supplements,2498,TRUE,
